图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,哈密瓜-预测置信度,圣女果-预测置信度,山竹-预测置信度,杨梅-预测置信度,柚子-预测置信度,柠檬-预测置信度,桂圆-预测置信度,梨-预测置信度,椰子-预测置信度,榴莲-预测置信度,火龙果-预测置信度,猕猴桃-预测置信度,石榴-预测置信度,砂糖橘-预测置信度,胡萝卜-预测置信度,脐橙-预测置信度,芒果-预测置信度,苦瓜-预测置信度,苹果-红-预测置信度,苹果-青-预测置信度,草莓-预测置信度,荔枝-预测置信度,菠萝-预测置信度,葡萄-白-预测置信度,葡萄-红-预测置信度,西瓜-预测置信度,西红柿-预测置信度,车厘子-预测置信度,香蕉-预测置信度,黄瓜-预测置信度
..\..\data\fruit30_split\val\梨\190.jpg,7,梨,7,梨,4,柚子,11,猕猴桃,True,0.0013239264,0.00013766538,3.4117736e-06,0.00021505068,0.12470293,0.021837143,0.0010770274,0.77268225,0.0077382084,0.00011604501,3.495857e-08,0.027987365,5.009407e-05,0.0005330892,5.045437e-07,0.0004912865,0.020524865,3.839805e-05,0.006123759,0.01340968,8.818645e-07,0.000655153,2.2485121e-06,0.00012167085,2.6600697e-05,8.204477e-05,1.5915755e-05,2.1791426e-05,3.0432424e-05,5.049303e-05
..\..\data\fruit30_split\val\梨\197.jpg,7,梨,7,梨,4,柚子,15,脐橙,True,0.0054597007,1.0861316e-06,1.5129612e-05,8.208171e-08,0.047604114,0.0015932457,2.7074402e-05,0.9333792,0.001151233,1.3662516e-06,9.633254e-09,8.278418e-05,7.380144e-05,3.648311e-05,3.0924244e-07,0.0059831585,0.0036100773,8.0487354e-08,0.0003156837,0.0006430017,1.48139945e-08,2.3629955e-06,3.079033e-08,7.080834e-06,4.2491425e-08,3.2473563e-06,8.57677e-06,1.6974514e-08,8.879675e-07,1.2966824e-07
..\..\data\fruit30_split\val\梨\199.jpg,7,梨,7,梨,12,石榴,4,柚子,True,6.983912e-05,7.007141e-07,5.2972314e-06,8.8252085e-07,0.00071807177,4.3732474e-05,5.5138546e-05,0.9855473,0.00042135257,1.0403543e-05,5.4130915e-06,7.147793e-05,0.01157635,3.938647e-05,9.757769e-07,4.4683757e-06,0.00063944416,1.0564008e-05,0.0003486808,0.0002993644,6.777934e-07,0.00010821879,4.3829922e-07,3.2260726e-07,6.211682e-06,8.122015e-06,7.5397985e-08,2.8188574e-06,2.6805767e-06,1.6116742e-06
..\..\data\fruit30_split\val\梨\22.jpg,7,梨,7,梨,19,苹果-青,16,芒果,True,0.015299393,0.00014488467,0.0012481903,3.065917e-06,0.036548905,0.0019399716,0.00056031096,0.33627766,0.13773252,0.00038277506,2.6432478e-08,0.00400352,0.0014494591,2.2185193e-05,2.362143e-06,0.00011617433,0.1563193,0.00014876676,0.00666782,0.28869268,5.3330346e-06,0.0031409054,3.3581488e-05,5.291964e-05,1.0199521e-05,0.008569913,0.00047258864,4.618498e-05,1.9071475e-06,0.000106481006
..\..\data\fruit30_split\val\梨\23.jpg,7,梨,7,梨,18,苹果-红,4,柚子,True,0.004504106,0.00016388479,3.2535347e-05,1.06056195e-05,0.024719585,0.00057592103,0.00042327857,0.7429072,0.005317869,0.0024691683,6.379541e-07,0.005254416,0.0004955561,0.02048576,0.00033346028,0.012134197,0.015531671,8.499145e-06,0.1616833,0.0021408154,1.2863176e-05,0.00037173336,3.0247813e-06,4.0647255e-06,8.7076705e-06,1.9037012e-05,8.436372e-05,9.696568e-06,0.00029236526,1.6813174e-06
..\..\data\fruit30_split\val\梨\27.jpg,7,梨,7,梨,4,柚子,5,柠檬,True,1.1302082e-05,5.140855e-06,4.95921e-05,6.25359e-06,0.36177737,0.07928813,9.697159e-07,0.5464624,9.596463e-06,5.758317e-07,3.8776393e-06,0.0009884572,5.151329e-06,1.2825295e-05,3.7026302e-09,1.0348976e-05,0.00087413844,2.3009445e-06,1.4221443e-05,0.010025044,2.21896e-07,8.276432e-06,6.257586e-10,8.348309e-08,4.6133728e-08,1.8590016e-07,1.5566757e-08,4.229825e-06,0.0004383614,8.5599584e-07
..\..\data\fruit30_split\val\梨\28.jpg,7,梨,7,梨,4,柚子,19,苹果-青,True,5.826273e-05,3.1952463e-06,2.8245091e-05,4.5623557e-07,0.027059888,0.00025712972,0.00017416744,0.95530874,0.0010323878,0.00020822126,1.3814045e-05,0.0011203851,6.0545586e-05,1.0125944e-05,8.4041415e-07,1.0020871e-06,0.0017295113,4.5143593e-06,0.0008247375,0.010060692,9.933361e-07,3.345702e-05,4.442744e-06,3.390437e-06,4.2266055e-07,1.5039402e-05,2.0298457e-07,1.525773e-05,0.0019628766,6.964625e-06
..\..\data\fruit30_split\val\梨\34.jpg,7,梨,7,梨,18,苹果-红,4,柚子,True,9.1433885e-06,9.0160887e-07,1.5307089e-06,6.331773e-08,0.003284087,0.0005137078,0.00036610285,0.9759462,0.00031695256,1.9892643e-07,4.606274e-08,0.0002074289,0.000112228554,0.002985411,4.8930854e-08,3.8894304e-05,7.0170345e-06,5.1826692e-08,0.015637476,0.00048377732,5.554381e-09,8.585943e-05,5.5789524e-08,3.9646277e-08,3.724443e-07,2.7474843e-07,3.5237523e-08,1.7827612e-06,3.912757e-07,1.4138952e-09
..\..\data\fruit30_split\val\梨\43.jpg,7,梨,18,苹果-红,7,梨,11,猕猴桃,True,0.00044019305,3.6291465e-06,0.0001526616,1.5069862e-05,0.006975176,0.00023868353,9.645356e-06,0.28223237,0.00025106405,0.0002216742,7.1026145e-05,0.11752181,0.00010234458,0.0029403334,7.5988675e-07,0.00012471541,0.05699687,2.9413235e-07,0.5025813,0.0047310684,1.18796464e-07,2.5878428e-06,1.8035099e-08,0.024290094,8.673802e-07,1.4280171e-06,4.826823e-07,1.4040469e-05,7.473093e-05,4.9039595e-06
..\..\data\fruit30_split\val\梨\54.jpeg,7,梨,7,梨,4,柚子,18,苹果-红,True,0.0003990417,5.5688208e-05,0.0013411392,9.379116e-07,0.032811895,4.903999e-05,4.5365996e-05,0.93526524,0.0063433694,0.00012216458,2.5541625e-05,0.00087101426,0.0013452709,2.3490004e-05,1.7899786e-06,9.979776e-06,4.2396397e-05,5.2041714e-06,0.0071671666,0.006462065,7.40814e-06,0.0011073746,4.4613447e-05,9.6964905e-05,0.00016180566,9.8947174e-05,8.094515e-05,0.00033172514,0.005680341,2.0013683e-06
..\..\data\fruit30_split\val\梨\55.jpg,7,梨,7,梨,8,椰子,4,柚子,True,0.00806551,0.00010445631,0.00011188094,4.9005353e-06,0.0266246,0.00026464657,0.00087889173,0.88493305,0.057273023,6.923027e-06,2.8574254e-07,0.0044408836,0.00010423152,1.3868433e-05,1.1934917e-06,6.570546e-05,0.004624073,7.366635e-06,0.00034310383,0.011695897,8.844216e-07,0.00011127633,3.3640904e-07,2.3990857e-05,1.51377135e-05,0.00015239086,2.5514571e-05,1.4869564e-05,8.791465e-05,3.1207917e-06
..\..\data\fruit30_split\val\梨\68.jpg,7,梨,7,梨,4,柚子,15,脐橙,True,0.0063434555,0.00016139491,0.0018523184,0.0029096624,0.066142336,0.016135875,0.0021202452,0.7561781,0.012989574,7.620797e-05,1.1926799e-05,0.0033197117,0.0006651635,0.0023119492,1.731707e-05,0.049983293,0.014226639,3.259774e-05,0.013519167,0.046375602,7.282909e-06,0.0031053852,8.085136e-06,0.0005587239,4.5647204e-05,0.0002209266,0.00015188755,2.1176846e-05,0.00018720441,0.0003212192
..\..\data\fruit30_split\val\梨\69.jpg,7,梨,4,柚子,7,梨,8,椰子,True,0.011266892,1.0646746e-05,0.00094467355,1.525041e-05,0.37630442,0.004784313,0.01921943,0.27612317,0.15207884,0.0007575067,1.2436402e-05,4.3031123e-05,0.00020410486,0.003997797,0.00025825002,0.002922938,0.0007171902,1.07199485e-05,0.0028395518,0.00035767004,0.00033650786,0.06857244,0.0005541657,0.0006546877,3.9475566e-05,4.518948e-05,3.2824635e-05,1.3989718e-05,0.076880954,9.3171224e-07
..\..\data\fruit30_split\val\梨\73.jpg,7,梨,7,梨,11,猕猴桃,4,柚子,True,0.016521785,5.9047107e-08,1.1628983e-06,6.658745e-07,0.04787339,0.0005604492,0.007652455,0.8724614,0.00088102696,2.0001897e-05,2.5490596e-10,0.04903102,1.6534409e-06,7.0300766e-06,1.5478046e-08,0.00016823258,0.00090235873,6.345447e-08,0.0032671608,0.0006271438,6.507787e-10,1.5037295e-05,1.2086492e-09,6.2284453e-06,3.911032e-08,1.2284202e-06,9.026099e-08,1.9721496e-08,2.4084866e-07,2.1696874e-08
..\..\data\fruit30_split\val\梨\76.jpg,7,梨,11,猕猴桃,7,梨,0,哈密瓜,True,0.19721241,8.008558e-05,0.00020096287,0.00031349657,0.054217964,0.0003800654,0.07388501,0.24853866,0.0010057855,0.003146457,4.4088017e-07,0.41008353,8.834013e-07,0.0028142794,1.7599907e-08,0.00015099802,0.00012997263,2.1200476e-07,0.0038298294,3.9989303e-05,0.00034044488,0.0035813584,1.3264511e-06,1.3136194e-06,5.788086e-07,5.459442e-08,6.30188e-08,9.030514e-06,3.468322e-05,6.515721e-08
..\..\data\fruit30_split\val\梨\77.jpg,7,梨,12,石榴,18,苹果-红,4,柚子,False,0.00015796654,0.03445819,0.004585984,1.47933715e-05,0.08205473,0.00014073141,0.00032716713,0.07943217,0.00095802196,7.5691753e-07,5.997684e-05,0.0008145163,0.6870401,0.0010272964,4.524969e-06,1.4814152e-05,0.0024336104,2.0309231e-07,0.09538927,0.0047212546,1.971479e-06,3.2249784e-05,2.6593005e-08,5.636565e-07,0.0016596587,0.0002876812,0.0010204584,0.00279092,0.00057026814,9.068699e-08
..\..\data\fruit30_split\val\梨\82.jpg,7,梨,7,梨,19,苹果-青,5,柠檬,True,0.03454894,0.0016580807,0.0020685273,0.0004029163,0.073518015,0.077527,0.00074309023,0.5240419,0.007838667,0.0015303153,2.7055434e-05,0.03535374,0.00013531305,0.0030616526,1.107491e-05,0.005775837,0.011667318,0.0011192455,0.00612823,0.17700237,0.00017657054,0.030467616,0.0008169769,6.874651e-05,6.7725174e-05,0.0005031783,0.0006684439,0.0019146446,0.0011164604,4.0413757e-05
..\..\data\fruit30_split\val\梨\85.jpg,7,梨,7,梨,4,柚子,16,芒果,True,0.0036241994,2.785849e-05,0.00020356134,0.00054793304,0.14683262,0.016686983,0.00043477883,0.7311232,0.0007405972,0.00036313036,3.6175531e-06,0.025318392,0.00016913288,1.7302234e-05,2.6731436e-06,0.0028711527,0.036441,0.00024332105,0.0016873954,0.026882533,9.745491e-06,0.0006571172,4.2477095e-07,0.0043729153,2.7755967e-05,0.00037488752,1.1744964e-05,9.2343025e-06,0.00025321636,6.151809e-05
..\..\data\fruit30_split\val\梨\87.jpg,7,梨,0,哈密瓜,8,椰子,7,梨,True,0.5987701,5.329561e-06,0.000104735824,1.9245374e-06,0.04551648,0.0040245373,0.04075626,0.05616074,0.2491818,0.0002816026,3.2854477e-05,7.516384e-05,8.646088e-06,0.00074058125,5.721025e-06,0.0009188734,0.00029412517,1.0933479e-06,0.00046233478,1.3679362e-05,2.2454763e-06,0.0024806743,5.042235e-05,3.739339e-05,8.281237e-06,2.0417714e-05,2.2328898e-06,3.9345437e-07,4.1221912e-05,1.6255584e-07
..\..\data\fruit30_split\val\梨\92.jpg,7,梨,7,梨,4,柚子,18,苹果-红,True,0.001371161,2.2132908e-05,2.5496405e-05,9.922688e-05,0.1477559,0.00026841,0.00064210314,0.8049851,0.0025917804,1.7780307e-05,5.4334985e-05,0.0061537204,0.000929098,0.00018009197,8.118923e-05,9.330191e-05,0.0069158915,1.7393712e-06,0.010609131,0.0068710004,5.598021e-05,0.00028430263,1.4865744e-06,9.1734455e-06,1.3036771e-06,0.00026528342,2.9669811e-06,0.00912725,0.0005813845,2.165587e-06
..\..\data\fruit30_split\val\椰子\102.jpg,8,椰子,8,椰子,11,猕猴桃,6,桂圆,True,2.5764559e-05,5.5500575e-08,0.0014613819,1.9200534e-07,1.4834802e-05,0.000120419274,0.007445432,0.0040930766,0.9628326,4.9664636e-06,1.0089723e-08,0.020611856,6.9372674e-10,6.51636e-07,1.1373559e-08,2.0202332e-08,6.6926686e-06,2.5936326e-06,3.3783424e-05,0.00042886258,2.2259133e-08,0.002877662,2.5210584e-12,1.3709041e-07,6.12761e-09,2.7060999e-08,1.2948068e-09,2.2707887e-05,1.5294227e-05,8.61418e-07
..\..\data\fruit30_split\val\椰子\104.jpg,8,椰子,8,椰子,25,西瓜,7,梨,True,1.3183246e-05,9.833701e-07,3.9461673e-05,6.977369e-09,0.00012007222,4.8428872e-05,1.3230093e-06,0.00039838918,0.9822812,9.071637e-05,9.404889e-08,3.6710728e-07,0.0001891074,9.846911e-06,4.1750805e-05,1.9824975e-06,0.00013631473,6.1320243e-06,0.00021126613,3.1329205e-06,8.665467e-07,9.366804e-06,1.8718418e-05,4.2368384e-07,1.3215055e-07,0.016202642,8.822018e-06,3.4214998e-05,0.00010709163,2.393152e-05
..\..\data\fruit30_split\val\椰子\105.jpg,8,椰子,8,椰子,2,山竹,25,西瓜,True,0.012457398,0.00017916596,0.018197928,8.408122e-06,0.002383608,0.0005454343,8.008138e-05,0.0039988733,0.93440604,2.3408218e-06,5.921714e-07,0.0003431181,3.1899286e-05,1.1304215e-05,1.1297781e-05,0.00010022991,0.0107718175,0.000106916545,4.0955447e-06,0.0010536759,7.0983086e-05,7.117356e-05,9.465156e-07,0.00027769146,2.5265692e-05,0.013477793,0.00087272364,5.3453048e-05,0.000375957,7.964762e-05
..\..\data\fruit30_split\val\椰子\107.jpeg,8,椰子,8,椰子,16,芒果,26,西红柿,True,0.011746789,0.0037250756,0.0070996745,0.0014726665,0.009215313,0.00072747027,0.00033493276,0.0006070604,0.91211027,0.0003814575,2.585276e-05,0.00065024267,0.0003873085,0.000117608506,3.35893e-05,0.0009467821,0.017274851,0.00014739628,0.00018049436,0.0015935819,0.00051316794,0.002049931,0.0011519932,0.00016653404,0.00011766167,0.0062328004,0.016027417,0.0015577105,0.0008083408,0.0025960852
..\..\data\fruit30_split\val\椰子\12.jpg,8,椰子,8,椰子,21,荔枝,27,车厘子,True,6.226216e-09,1.7624521e-10,5.5383425e-06,4.605118e-07,5.873984e-06,1.0641382e-09,1.4685856e-08,1.2118646e-06,0.9997557,1.2707694e-06,1.0222027e-10,5.0244047e-08,2.0047999e-09,3.793672e-10,2.0381262e-10,3.6492802e-09,9.650439e-12,2.2562778e-08,4.3651703e-06,6.918876e-06,5.5876304e-09,0.00020608421,2.0263204e-09,3.3544858e-11,5.2954356e-11,2.5548537e-09,2.0301707e-08,1.2371056e-05,5.3881994e-08,7.0370064e-08
..\..\data\fruit30_split\val\椰子\128.jpg,8,椰子,8,椰子,27,车厘子,7,梨,True,0.0016031303,3.8978385e-05,0.0018882556,1.1855365e-05,0.0023938634,0.00034982408,9.635014e-05,0.009038452,0.6026788,9.6131145e-05,1.8238805e-05,3.632166e-05,7.381635e-06,0.00032131618,6.169817e-06,8.858562e-06,0.00048594506,1.6677279e-05,0.0013385166,0.00051546155,0.00015130217,0.00034559585,2.1830929e-05,1.298855e-07,2.1325519e-07,0.0043731346,0.0002746814,0.37145337,0.0021872348,0.00024205528
..\..\data\fruit30_split\val\椰子\133.jpg,8,椰子,8,椰子,6,桂圆,2,山竹,True,0.00040381437,5.405991e-05,0.008334941,1.2527332e-05,0.00025005656,3.8266204e-05,0.021243498,0.00061142666,0.95685196,0.00016126862,5.6217266e-07,0.0007159457,0.00087019097,0.00089733273,0.00059313857,4.7299814e-06,4.114717e-05,2.90023e-05,0.0014370111,5.4170814e-05,0.00012586915,0.005043578,1.1859678e-05,1.1580331e-05,2.1374392e-05,0.00028313944,8.425662e-05,0.0011732659,0.0005099213,0.00013018794
..\..\data\fruit30_split\val\椰子\136.jpg,8,椰子,8,椰子,6,桂圆,2,山竹,True,0.0005756971,2.861104e-06,0.017807202,0.002018793,9.5560536e-05,0.000452594,0.021975547,0.00012636362,0.93698305,2.0660189e-05,2.9187906e-05,0.00088270946,0.0005476991,5.0095627e-05,0.010491727,1.0595957e-05,0.00079607975,0.00010462653,2.6373904e-05,1.9078308e-05,0.00031350073,0.00017018736,0.00011287393,4.5467423e-06,0.00037488362,0.0035777243,3.199223e-05,0.0005217048,0.0009307221,0.0009453987
..\..\data\fruit30_split\val\椰子\142.jpg,8,椰子,8,椰子,4,柚子,28,香蕉,True,0.00018601658,5.464026e-06,0.0011146062,2.6196629e-05,0.011084764,0.000114922936,6.0820057e-05,0.00010708757,0.9780918,8.098726e-05,2.2437198e-06,5.2996947e-06,1.2727718e-05,5.741726e-06,0.00031156727,0.00040300578,5.1379855e-05,7.770833e-05,2.69161e-05,3.0146008e-05,9.808192e-05,0.0003340529,5.8448593e-05,5.3358815e-07,1.476715e-06,1.6172631e-05,0.00015483031,4.0672007e-06,0.007454901,7.80916e-05
..\..\data\fruit30_split\val\椰子\163.jpg,8,椰子,8,椰子,6,桂圆,0,哈密瓜,True,0.0022797263,8.213548e-07,3.198702e-05,1.4597178e-05,0.00013490613,3.109521e-05,0.2779261,0.00023824579,0.7174589,0.00045890023,1.3732665e-06,0.00014801654,2.151019e-06,8.25069e-05,0.00024536354,3.6533667e-05,8.6118875e-05,1.1597881e-06,3.1634627e-05,3.7157895e-07,3.743476e-05,1.0375716e-05,8.866395e-06,3.6210715e-06,7.8660905e-06,4.3391033e-06,1.0754747e-05,3.3788314e-05,0.00066710974,5.363051e-06
..\..\data\fruit30_split\val\椰子\165.jpg,8,椰子,8,椰子,16,芒果,29,黄瓜,True,0.00026323448,0.0016794127,0.001963729,7.384188e-05,0.0018843826,0.0017912093,0.00051775324,0.007527086,0.8441497,0.005787802,3.956744e-05,0.00017739188,0.0027456486,0.0009809622,0.0029407784,0.0003804378,0.049861662,0.0024822429,0.000476028,0.015118311,1.2287594e-05,0.0001039475,2.6176036e-05,0.00040692417,0.00015447213,0.009036548,0.0019675728,0.0021621487,0.014418935,0.030869812
..\..\data\fruit30_split\val\椰子\17.jpeg,8,椰子,8,椰子,2,山竹,29,黄瓜,True,9.10887e-06,3.304239e-07,0.00294257,2.652955e-07,0.0001054002,1.8250151e-06,7.675087e-07,4.375747e-06,0.9962612,4.3740697e-06,2.836894e-07,4.7276385e-06,1.8109578e-06,4.0261375e-07,3.290552e-08,2.8280301e-06,1.4741296e-07,1.4995568e-06,0.00012711338,7.387876e-07,5.6812735e-07,7.782069e-05,1.19136345e-08,2.5728897e-09,1.754289e-07,4.031209e-07,1.981499e-07,3.0737583e-06,1.5338065e-06,0.00044654775
..\..\data\fruit30_split\val\椰子\170.jpg,8,椰子,8,椰子,21,荔枝,9,榴莲,True,0.0024453022,2.7533912e-07,0.000575284,5.9969752e-06,0.00047212507,0.000101337544,0.00032911272,0.00021938377,0.9848668,0.0049841506,5.3499053e-07,1.007888e-05,6.8691395e-07,2.8380937e-05,1.1479424e-06,1.1487074e-05,1.0404458e-06,6.9007554e-05,7.146373e-05,2.049371e-05,9.81268e-06,0.005310602,0.00013490705,4.12364e-07,6.2484844e-07,5.543284e-05,9.325766e-07,1.230352e-06,6.781401e-06,0.000265124
..\..\data\fruit30_split\val\椰子\175.jpg,8,椰子,8,椰子,4,柚子,2,山竹,True,3.495998e-05,1.837309e-08,4.1413186e-05,2.484054e-08,0.00018206604,1.1025143e-06,1.5237356e-07,1.5660073e-06,0.999696,6.693867e-06,2.7794138e-09,1.2092103e-07,2.182773e-09,2.4744358e-08,1.4468738e-07,1.0626312e-06,4.5949418e-09,1.814204e-06,3.4318416e-06,1.6846313e-07,7.4938265e-07,2.5167883e-05,4.2727272e-08,2.805029e-10,3.853823e-10,1.2967101e-06,5.0319017e-08,1.6793925e-07,6.4625965e-07,1.1371734e-06
..\..\data\fruit30_split\val\椰子\176.jpg,8,椰子,8,椰子,4,柚子,21,荔枝,True,0.00026533715,1.17079935e-05,0.00573438,4.6276627e-06,0.03978341,0.0010735282,6.893202e-05,0.00070764904,0.91553193,0.0009178608,3.705703e-05,0.0005901534,0.0007202582,1.1502253e-05,1.7124182e-06,5.147549e-05,3.7015638e-05,4.5611625e-05,0.0017171388,0.001059805,0.0005363731,0.02940252,3.468411e-05,1.3740634e-05,8.356026e-06,0.0006141469,0.00014368366,2.1542705e-06,0.00081804453,5.5152872e-05
..\..\data\fruit30_split\val\椰子\185.jpg,8,椰子,8,椰子,2,山竹,21,荔枝,True,0.00011863872,9.74355e-06,0.07975151,6.459233e-05,8.712994e-05,2.767604e-05,0.00015496177,1.6235953e-06,0.8548749,6.3457395e-05,5.1650994e-07,0.00013876398,3.5846535e-06,2.38584e-05,5.5999033e-05,1.1129877e-06,1.4218499e-05,1.91772e-05,5.0804803e-05,7.8456924e-07,0.00024368102,0.06264771,0.0002210719,0.00012834562,0.000587986,9.5564836e-05,1.2410065e-05,4.6205787e-05,0.00035399463,0.00019989445
..\..\data\fruit30_split\val\椰子\187.jpg,8,椰子,25,西瓜,8,椰子,21,荔枝,True,0.00010412752,0.00024390042,2.0711615e-05,9.976417e-06,0.000278389,0.0007620145,2.2147162e-05,0.00041522048,0.09297409,1.6840984e-06,2.8367744e-05,2.294262e-05,0.00034908167,3.4093275e-05,1.8524528e-05,2.5040441e-05,0.0011864079,7.985157e-05,0.0004232469,0.000734844,0.0005019798,0.0036509032,1.8872424e-05,5.5518015e-08,2.4558958e-06,0.89380246,0.0018335184,0.00012772712,2.5045417e-06,0.0023247665
..\..\data\fruit30_split\val\椰子\190.jpg,8,椰子,8,椰子,25,西瓜,29,黄瓜,True,2.4865945e-05,0.0004136313,0.0015667718,0.0001316307,0.0014047921,0.0013026843,0.00070771365,4.9175333e-06,0.96378154,7.139652e-06,1.820304e-05,2.6604464e-06,0.0001291628,8.5549e-05,0.00011808937,3.510639e-05,0.0009353552,0.001124108,5.1153124e-06,0.0041193953,0.0012329369,0.0013401387,0.00021342027,3.106135e-06,2.0907728e-06,0.008172318,0.0016960725,0.0028415467,0.0010661634,0.0075137224
..\..\data\fruit30_split\val\椰子\194.jpg,8,椰子,8,椰子,5,柠檬,12,石榴,True,0.026867606,0.015903817,0.0040969006,4.853178e-06,0.040159203,0.1541205,0.06330935,0.062626585,0.29530814,9.8514356e-05,0.0021035215,0.002019318,0.10997154,0.0165513,8.313624e-05,0.011249847,0.04577949,2.7982244e-06,0.07038608,0.0034123685,9.7749486e-05,0.00040358887,0.0072907032,0.049214266,0.0014302131,0.0017352878,0.00349161,0.00087149465,0.010530731,0.0008793931
..\..\data\fruit30_split\val\椰子\195.jpg,8,椰子,8,椰子,28,香蕉,29,黄瓜,True,0.03379163,0.00033069003,0.016384745,0.013039304,0.036184598,0.022705322,0.0023170495,0.0031701874,0.68797874,0.016392823,0.00010392854,0.026552213,0.00015311819,0.00012978425,0.0005569886,0.006486231,0.0047451113,0.0019337706,0.0006205067,0.0030472062,0.0006503099,0.002766932,0.0017419086,0.0013209342,3.890803e-05,0.006038413,0.00042160242,0.00014135253,0.06558794,0.044667795
..\..\data\fruit30_split\val\椰子\196.jpg,8,椰子,8,椰子,2,山竹,5,柠檬,True,0.00074293546,0.00014945742,0.051488824,0.0003838767,0.009513747,0.038079266,2.8443592e-06,8.9114896e-05,0.81558514,6.068044e-07,3.1418007e-05,0.0005678299,0.00080555637,8.215127e-06,0.00030321625,0.00012594461,0.00023226034,0.016496249,0.0010269566,0.0036917182,0.018592559,0.003762173,2.201138e-05,0.0003875651,1.5410401e-07,0.026745073,0.003525388,0.00018080056,0.004928414,0.0025306714
..\..\data\fruit30_split\val\椰子\197.png,8,椰子,8,椰子,4,柚子,19,苹果-青,True,0.005729071,3.6156077e-06,0.00013900091,9.427039e-05,0.20948446,0.0019942897,0.0018159478,0.0328524,0.67623067,6.716807e-05,3.768894e-05,0.000281375,3.2644504e-05,1.4610578e-06,3.3832028e-05,5.1881634e-05,0.0008420036,0.0001516294,0.0009088164,0.06349196,1.9602652e-05,0.00053066027,1.00667336e-07,5.6341316e-05,8.4086805e-06,6.255798e-05,1.8412617e-05,0.00038693452,0.0046534124,1.9392186e-05
..\..\data\fruit30_split\val\椰子\199.jpg,8,椰子,8,椰子,12,石榴,2,山竹,True,8.509847e-05,3.6736463e-05,0.03468607,2.7282104e-07,0.0014639634,6.0235987e-05,0.00013363353,0.0027176472,0.7597229,5.633367e-07,3.5599664e-06,5.3756553e-06,0.19378223,3.374093e-05,8.064228e-08,1.3203338e-05,0.0020662292,1.5083855e-06,0.00020003415,0.0003609862,1.3283449e-05,0.0021924581,8.628814e-06,2.7541668e-05,5.8753263e-05,0.0020837688,0.00023382997,5.78536e-06,1.1207594e-06,7.313356e-07
..\..\data\fruit30_split\val\椰子\23.png,8,椰子,8,椰子,6,桂圆,21,荔枝,True,4.5466742e-05,4.4526524e-07,4.3169886e-05,1.6420348e-06,3.875389e-05,2.4755827e-06,0.0008013542,9.5100095e-06,0.99872667,8.383962e-06,3.258618e-07,5.2597757e-06,1.2919711e-06,3.2329325e-07,1.3935682e-05,1.3346396e-05,3.034643e-06,5.4878756e-06,1.2705976e-06,8.808832e-07,2.652585e-07,0.0002339007,9.400882e-06,5.1703395e-08,8.061632e-08,8.361871e-07,1.2949068e-06,8.179959e-06,1.3567435e-05,9.3279905e-06
..\..\data\fruit30_split\val\椰子\25.jpg,8,椰子,8,椰子,6,桂圆,28,香蕉,True,6.492312e-05,2.2375707e-06,0.00034907408,4.4973135e-06,6.394469e-05,1.14342965e-05,0.050029624,0.00015222978,0.94691604,0.0009063847,3.5566555e-07,0.00011763449,3.5880614e-06,5.7353387e-05,3.690529e-05,9.188066e-06,2.7461265e-06,1.3177271e-07,2.0200428e-06,3.2191454e-07,6.5633403e-06,2.9807969e-05,8.0570135e-07,4.4670332e-06,8.8626775e-06,1.14931886e-07,1.0593674e-06,3.4826917e-05,0.0011807565,2.0492862e-06
..\..\data\fruit30_split\val\椰子\30.jpg,8,椰子,6,桂圆,8,椰子,16,芒果,True,0.009491668,0.00016393498,0.0076856553,0.0001880266,0.02518341,0.0036813105,0.47698638,0.012238502,0.22694011,0.014947353,4.999229e-06,0.07574068,0.0014230652,0.007530269,0.00039829043,0.00013728293,0.083307974,3.0507885e-05,0.010402105,0.0007697453,1.8944023e-05,0.0026766106,1.5398753e-05,0.0155629,0.022274451,0.00032755197,4.0852065e-05,0.00035101274,0.0014283712,5.2572177e-05
..\..\data\fruit30_split\val\椰子\33.jpg,8,椰子,8,椰子,29,黄瓜,19,苹果-青,True,0.0016437043,1.918202e-05,0.001460238,1.1900521e-05,0.0002290992,0.00018713642,0.00036349896,0.0034516165,0.96637285,2.0699865e-05,7.244681e-07,0.0018444743,8.013814e-06,1.0034556e-05,7.9092415e-06,1.1145423e-06,0.0017957808,4.764928e-05,0.0007255887,0.0063587194,1.537836e-05,0.00014386256,9.143157e-06,0.00040143298,0.00012571873,0.002256561,1.9289815e-05,0.00078329624,0.00021787557,0.0114676785
..\..\data\fruit30_split\val\椰子\36.jpg,8,椰子,8,椰子,2,山竹,4,柚子,True,0.0006637957,1.8139638e-06,0.0060005523,5.9863573e-06,0.0009561443,1.9119821e-05,3.288276e-05,0.00012561018,0.99084705,5.508591e-05,5.725178e-05,0.00023855771,3.2137118e-07,1.1990552e-06,2.4726999e-06,3.2672513e-05,1.7085116e-06,6.7052397e-06,0.0002479825,3.6425035e-06,1.8838796e-06,0.00029944308,2.3901773e-06,1.0194923e-07,4.1578605e-07,3.4363828e-05,2.5070303e-06,9.098469e-06,3.8839702e-05,0.00031040114
